audio_time_seconds,wall_time_seconds,event,current_motion_id,pending_motion_id,preferred_motion_id,transition_motion_id,fallback_reason,current_phase,transition_phase,transition_blend,transition_reason,entry_phase,entry_total_score,entry_pose_score,entry_velocity_score,entry_contact_score,entry_root_score,entry_music_score,entry_remaining_seconds,transition_duration_seconds,motion_timing,speed_multiplier,target_speed_multiplier,transition_speed_multiplier,phase_correction_remaining,raw_max_wrist_abs_rad,raw_max_wrist_angle_joint,raw_max_wrist_speed_rad_s,raw_max_wrist_speed_joint,output_max_wrist_abs_rad,output_max_wrist_angle_joint,output_max_wrist_speed_rad_s,output_max_wrist_speed_joint,root_x,root_y,root_z,root_yaw,switch_anchor_xy_delta_m,switch_anchor_z_delta_m,switch_anchor_yaw_delta_rad,post_switch_xy_delta_m,post_switch_z_delta_m,post_switch_yaw_delta_rad,accepted_beat_time_seconds,accepted_beat_pose_error_rad,accepted_beat_delay_seconds,accepted_beat_limiter_joints,target_max_joint_speed_rad_s,output_max_joint_speed_rad_s,output_max_joint_acceleration_rad_s2,limiter_activated_joints,limiter_activation_rate,collision_override,limiter_enabled,terminal_safe_idle_active,ready_pool_size,ready_motion_ids,failed_motion_ids,motion_load_ms,motion_grounding_ms,entry_feature_ms,motion_fully_ready_ms,match_state,match_confidence,match_rejection_reason,beat_quality,signal_rms,dynamic_range_db,negative_style_score,top_genre,top_genre_score,track_margin,motion_margin,ranked_tracks,ranked_motions,query_tags,current_motion_cluster_id,pending_motion_cluster_id,top_track_id,top_track_score,top_motion_id,top_motion_score,query_bpm
0.000000,-0.998397500,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.000000000,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.415788710,right_wrist_roll,0.000000000,,0.415788710,right_wrist_roll,0.000000000,,0.000000,0.000000,0.882814,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.000000,0.000000,0.000000,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.056000,0.070575000,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.022241156,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.144628121,right_wrist_yaw,0.000301149,right_wrist_yaw,0.144325609,right_wrist_yaw,0.000066184,right_wrist_yaw,-0.034247,0.117613,0.893149,-0.024326,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.206752,0.000503,16.090160,,0.000000000,1,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.120000,0.139157800,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.023638499,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.144591664,right_wrist_yaw,0.003076402,right_wrist_roll,0.144325609,right_wrist_yaw,0.000000000,left_wrist_yaw,-0.034247,0.117613,0.893149,-0.024326,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.440514,0.000000,0.000000,,0.000000000,1,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.152000,0.171627600,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.024324125,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.144476907,right_wrist_yaw,0.009784682,right_wrist_roll,0.144325609,right_wrist_yaw,0.000000000,left_wrist_yaw,-0.034247,0.117613,0.893149,-0.024326,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.652821,0.000000,0.000000,,0.000000000,1,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.216000,0.237938700,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.025722167,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.144509186,right_wrist_yaw,0.019116563,left_wrist_yaw,0.144325619,right_wrist_yaw,0.000000000,left_wrist_yaw,-0.034239,0.117619,0.893124,-0.024322,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.736048,0.000000,0.000000,,0.000000000,1,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.280000,0.302141700,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.027039127,,0.000000,,,,,,,,,,0.500000,beat-sync,0.900404,1.000000,,-0.019399137,0.218558198,right_wrist_yaw,2.094572068,left_wrist_yaw,0.218558198,right_wrist_yaw,2.217280824,left_wrist_yaw,0.015483,0.094409,0.864310,-0.155802,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,,,8.893363,8.443879,393.701941,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.312000,0.335928800,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.027631860,,0.000000,,,,,,,,,,0.500000,beat-sync,0.833525,1.000000,,-0.019294737,0.193199994,right_wrist_yaw,0.946108773,left_wrist_pitch,0.193199994,right_wrist_yaw,1.009499271,left_wrist_pitch,0.025579,0.082738,0.863647,-0.175761,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,,,4.670063,4.372709,245.262803,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.376000,0.402218000,beat_limiter_result,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.028674828,,0.000000,,,,,,,,,,0.500000,beat-sync,0.700146,1.000000,,-0.018947374,0.171054215,right_wrist_yaw,0.287780799,left_wrist_yaw,0.171054215,right_wrist_yaw,0.304802817,left_wrist_yaw,0.042169,0.064930,0.858350,-0.198810,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,5.938809,5.645687,72.809946,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.408000,0.418935100,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.028908018,,0.000000,,,,,,,,,,0.500000,beat-sync,0.666586,1.000000,,-0.018830737,0.167138877,right_wrist_yaw,0.234920320,right_wrist_yaw,0.167138877,right_wrist_yaw,0.245955353,right_wrist_yaw,0.045322,0.061188,0.858050,-0.206837,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,5.793443,5.517580,35.423678,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.472000,0.485191300,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.029719309,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.018261808,0.157514987,right_wrist_yaw,0.411804652,left_wrist_yaw,0.157514987,right_wrist_yaw,0.449352551,left_wrist_yaw,0.052178,0.049545,0.858701,-0.230416,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,5.254521,5.003838,41.180219,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.504000,0.519005400,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.030106382,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.017945112,0.157368921,right_wrist_yaw,0.079546898,left_wrist_pitch,0.157368921,right_wrist_yaw,0.083162296,left_wrist_pitch,0.053718,0.044119,0.860746,-0.233300,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,5.340786,5.092793,57.876559,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.568000,0.585298000,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.030867169,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.017322649,0.145291431,right_wrist_yaw,0.644902137,left_wrist_yaw,0.145291431,right_wrist_yaw,0.700703348,left_wrist_yaw,0.060573,0.029491,0.862363,-0.192922,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,4.891940,4.660515,42.763793,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.600000,0.618704200,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.031250947,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.017008649,0.138859089,right_wrist_yaw,1.134772051,left_wrist_yaw,0.138859089,right_wrist_yaw,1.179746341,left_wrist_yaw,0.065880,0.019998,0.863095,-0.166885,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,4.401054,4.199804,26.583577,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
