audio_time_seconds,wall_time_seconds,event,current_motion_id,pending_motion_id,preferred_motion_id,transition_motion_id,fallback_reason,current_phase,transition_phase,transition_blend,transition_reason,entry_phase,entry_total_score,entry_pose_score,entry_velocity_score,entry_contact_score,entry_root_score,entry_music_score,entry_remaining_seconds,transition_duration_seconds,motion_timing,speed_multiplier,target_speed_multiplier,transition_speed_multiplier,phase_correction_remaining,raw_max_wrist_abs_rad,raw_max_wrist_angle_joint,raw_max_wrist_speed_rad_s,raw_max_wrist_speed_joint,output_max_wrist_abs_rad,output_max_wrist_angle_joint,output_max_wrist_speed_rad_s,output_max_wrist_speed_joint,root_x,root_y,root_z,root_yaw,switch_anchor_xy_delta_m,switch_anchor_z_delta_m,switch_anchor_yaw_delta_rad,post_switch_xy_delta_m,post_switch_z_delta_m,post_switch_yaw_delta_rad,accepted_beat_time_seconds,accepted_beat_pose_error_rad,accepted_beat_delay_seconds,accepted_beat_limiter_joints,target_max_joint_speed_rad_s,output_max_joint_speed_rad_s,output_max_joint_acceleration_rad_s2,limiter_activated_joints,limiter_activation_rate,collision_override,limiter_enabled,terminal_safe_idle_active,ready_pool_size,ready_motion_ids,failed_motion_ids,motion_load_ms,motion_grounding_ms,entry_feature_ms,motion_fully_ready_ms,match_state,match_confidence,match_rejection_reason,beat_quality,signal_rms,dynamic_range_db,negative_style_score,top_genre,top_genre_score,track_margin,motion_margin,ranked_tracks,ranked_motions,query_tags,current_motion_cluster_id,pending_motion_cluster_id,top_track_id,top_track_score,top_motion_id,top_motion_score,query_bpm
0.000000,-0.998388600,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.000000000,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.415788710,right_wrist_roll,0.000000000,,0.415788710,right_wrist_roll,0.000000000,,0.000000,0.000000,0.882814,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.000000,0.000000,0.000000,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.056000,0.070462600,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.022238260,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.144630018,right_wrist_yaw,0.001285904,right_wrist_yaw,0.144354408,right_wrist_yaw,0.000000000,left_wrist_yaw,-0.034178,0.117647,0.893011,-0.024241,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.221115,0.000000,16.784426,,0.000000000,1,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.120000,0.137994700,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.023631834,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.144593023,right_wrist_yaw,0.003102364,left_wrist_roll,0.144354408,right_wrist_yaw,0.000000000,left_wrist_yaw,-0.034178,0.117647,0.893011,-0.024241,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.505762,0.000000,0.000000,,0.000000000,1,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.152000,0.170544700,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.024326101,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.144593281,right_wrist_yaw,0.000071771,left_wrist_roll,0.144354408,right_wrist_yaw,0.000000000,left_wrist_yaw,-0.034178,0.117647,0.893011,-0.024241,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.628579,0.000000,0.000000,,0.000000000,1,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.216000,0.240215100,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.025716886,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.144341670,right_wrist_yaw,0.012330650,left_wrist_roll,0.144354408,right_wrist_yaw,0.000000000,left_wrist_yaw,-0.034178,0.117647,0.893011,-0.024241,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.805540,0.000000,0.000000,,0.000000000,1,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.280000,0.285341500,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.026723967,,0.000000,,,,,,,,,,0.500000,beat-sync,0.933898,1.000000,,-0.019433115,0.230839267,right_wrist_yaw,3.071507703,left_wrist_yaw,0.230839267,right_wrist_yaw,3.364981170,left_wrist_yaw,0.010266,0.100850,0.864581,-0.135259,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,,,9.711413,9.192313,516.021726,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.312000,0.335189400,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.027626511,,0.000000,,,,,,,,,,0.500000,beat-sync,0.834071,1.000000,,-0.019295074,0.193464393,right_wrist_yaw,0.930207968,left_wrist_pitch,0.193464393,right_wrist_yaw,1.011025285,left_wrist_pitch,0.025475,0.082834,0.863664,-0.175723,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,,,4.690733,4.455665,259.883521,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.376000,0.401890100,beat_limiter_result,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.028670035,,0.000000,,,,,,,,,,0.500000,beat-sync,0.700721,1.000000,,-0.018948568,0.171210910,right_wrist_yaw,0.283448128,left_wrist_yaw,0.171210910,right_wrist_yaw,0.306801887,left_wrist_yaw,0.042099,0.065007,0.858357,-0.198681,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,5.949582,5.643754,73.465172,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.408000,0.435714500,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.029125321,,0.000000,,,,,,,,,,0.500000,beat-sync,0.633561,1.000000,,-0.018703788,0.162724851,right_wrist_yaw,0.271662603,right_wrist_yaw,0.162724851,right_wrist_yaw,0.288909949,right_wrist_yaw,0.047514,0.057736,0.857890,-0.219176,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,6.206077,5.853768,114.106313,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.472000,0.485562700,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.029724005,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.018256242,0.157537271,right_wrist_yaw,0.411346098,left_wrist_yaw,0.157537271,right_wrist_yaw,0.464231331,left_wrist_yaw,0.052202,0.049480,0.858724,-0.230526,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,5.457082,5.193939,45.476506,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
