audio_time_seconds,wall_time_seconds,event,current_motion_id,pending_motion_id,preferred_motion_id,transition_motion_id,fallback_reason,current_phase,transition_phase,transition_blend,transition_reason,entry_phase,entry_total_score,entry_pose_score,entry_velocity_score,entry_contact_score,entry_root_score,entry_music_score,entry_remaining_seconds,transition_duration_seconds,motion_timing,speed_multiplier,target_speed_multiplier,transition_speed_multiplier,phase_correction_remaining,raw_max_wrist_abs_rad,raw_max_wrist_angle_joint,raw_max_wrist_speed_rad_s,raw_max_wrist_speed_joint,output_max_wrist_abs_rad,output_max_wrist_angle_joint,output_max_wrist_speed_rad_s,output_max_wrist_speed_joint,root_x,root_y,root_z,root_yaw,switch_anchor_xy_delta_m,switch_anchor_z_delta_m,switch_anchor_yaw_delta_rad,post_switch_xy_delta_m,post_switch_z_delta_m,post_switch_yaw_delta_rad,accepted_beat_time_seconds,accepted_beat_pose_error_rad,accepted_beat_delay_seconds,accepted_beat_limiter_joints,target_max_joint_speed_rad_s,output_max_joint_speed_rad_s,output_max_joint_acceleration_rad_s2,limiter_activated_joints,limiter_activation_rate,collision_override,limiter_enabled,terminal_safe_idle_active,ready_pool_size,ready_motion_ids,failed_motion_ids,motion_load_ms,motion_grounding_ms,entry_feature_ms,motion_fully_ready_ms,match_state,match_confidence,match_rejection_reason,beat_quality,signal_rms,dynamic_range_db,negative_style_score,top_genre,top_genre_score,track_margin,motion_margin,ranked_tracks,ranked_motions,query_tags,current_motion_cluster_id,pending_motion_cluster_id,top_track_id,top_track_score,top_motion_id,top_motion_score,query_bpm
0.000000,-0.998197600,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.000000000,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.415788710,right_wrist_roll,0.000000000,,0.415788710,right_wrist_roll,0.000000000,,0.000000,0.000000,0.882814,0.000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.000000,0.000000,0.000000,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.056000,0.070649300,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.022245158,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.144628144,right_wrist_yaw,0.001902416,right_wrist_yaw,0.144331611,right_wrist_yaw,0.000254884,right_wrist_yaw,-0.034272,0.117646,0.893035,-0.024143,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.202942,0.002000,15.962397,,0.000000000,1,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.120000,0.138099300,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.023641833,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.144591095,right_wrist_yaw,0.003127383,right_wrist_roll,0.144331611,right_wrist_yaw,0.000000000,right_wrist_yaw,-0.034272,0.117646,0.893035,-0.024143,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.422736,0.000000,0.000000,,0.000000000,1,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.152000,0.170175800,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.024323698,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.144477695,right_wrist_yaw,0.009669081,left_wrist_roll,0.144331611,right_wrist_yaw,0.000000000,right_wrist_yaw,-0.034272,0.117646,0.893035,-0.024143,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.550173,0.000000,0.000000,,0.000000000,1,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.216000,0.237611200,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.025718518,,0.000000,,,,,,,,,,0.500000,beat-sync,1.000000,1.000000,,0.000000000,0.144227317,right_wrist_yaw,0.010439141,left_wrist_roll,0.144331611,right_wrist_yaw,0.000000000,right_wrist_yaw,-0.034272,0.117646,0.893035,-0.024143,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,,,0.665433,0.000000,0.000000,,0.000000000,1,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.280000,0.302080400,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.027038696,,0.000000,,,,,,,,,,0.500000,beat-sync,0.899729,1.000000,,-0.019391673,0.218576026,right_wrist_yaw,2.109963114,left_wrist_yaw,0.218576026,right_wrist_yaw,2.227250104,left_wrist_yaw,0.015476,0.094418,0.864310,-0.155775,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,,,8.910659,8.494002,392.225560,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.312000,0.335418200,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.027626901,,0.000000,,,,,,,,,,0.500000,beat-sync,0.833337,1.000000,,-0.019287819,0.193343355,right_wrist_yaw,0.951022804,left_wrist_pitch,0.193343355,right_wrist_yaw,0.990927452,left_wrist_pitch,0.025483,0.082827,0.863662,-0.175725,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,,,4.582419,4.348563,242.800251,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.376000,0.401969900,beat_limiter_result,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.028669680,,0.000000,,,,,,,,,,0.500000,beat-sync,0.699949,1.000000,,-0.018940168,0.171130312,right_wrist_yaw,0.288760727,left_wrist_yaw,0.171130312,right_wrist_yaw,0.305301343,left_wrist_yaw,0.042094,0.065013,0.858357,-0.198672,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,5.917576,5.637723,66.732178,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.408000,0.435537500,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.029124072,,0.000000,,,,,,,,,,0.500000,beat-sync,0.632846,1.000000,,-0.018695086,0.162674174,right_wrist_yaw,0.271871999,right_wrist_yaw,0.162674174,right_wrist_yaw,0.294785051,right_wrist_yaw,0.047502,0.057756,0.857891,-0.219105,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,6.346724,6.050182,116.185213,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
0.472000,0.485527600,,gWA_sFM_cAll_d25_mWA0_ch01,,,,,0.029720217,,0.000000,,,,,,,,,,0.500000,beat-sync,0.550000,1.000000,,-0.018248960,0.157497775,right_wrist_yaw,0.419203198,left_wrist_yaw,0.157497775,right_wrist_yaw,0.449604559,left_wrist_yaw,0.052182,0.049532,0.858706,-0.230437,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.248000,0.000000000,0.000000000,,5.245481,5.002590,40.171143,,0.000000000,0,1,0,0,,,,,,,warming_up,,,,,,,,,,,,,,WA:v1:k1:r0,,,,,,
